"Source","d13C","d15N","Concd13C","Concd15N","Farm"
"Rice.herb",-25.4287336447344,6.52865578913503,0.505486000144551,0.100600994725995,"LC3"
"Rice.herb",-15.2767144220914,6.75517419484646,0.514310641092286,0.111023568101409,"MO1"
"Rice.herb",-12.7699038494034,1.93584533141069,0.523950804637766,0.112965363140132,"MO1"
"Rice.herb",-18.1453509743189,6.83115654065441,0.463408994524193,0.099943140149013,"MO1"
"Rice.herb",-26.2799083728885,3.67363432153297,0.530477426655501,0.108048865758156,"MO1"
"Rice.herb",-15.3987716321282,4.05675874391452,0.535522305681692,0.097303325878512,"MO1"
"Rice.herb",-22.9880874289859,7.32999453268565,0.507123344124829,0.0741774461260238,"MC1"
"Rice.herb",-18.4013040915553,5.19626398698354,0.519195017122321,0.114200776497906,"MC1"
"Rice.herb",-20.4890212358248,3.21671056673603,0.513811760892893,0.110085481096011,"MC2"
"Rice.herb",-31.1020309922109,5.31401821313644,0.506015633725095,0.114565225359365,"MC2"
"Rice.herb",-14.865079323118,3.01159006986689,0.534072241769729,0.100531491681857,"MC2"
"Rice.herb",-30.5503845106576,4.45737648822497,0.563389774531232,0.0919860510441406,"LO1"
"Rice.herb",-26.8524719781575,8.14990974804007,0.659726207761216,0.129554171221335,"MO1"
"Rice.herb",-27.4010750826838,7.6688723941429,0.503135304503535,0.0962471747483534,"MO1"
"Rice.herb",-25.4501002469691,9.4617714434725,0.496567780845472,0.110859587849368,"MO1"
"Rice.herb",-28.5280160281648,8.23085784625847,0.471439449914206,0.110722270605914,"MO1"
"Rice.herb",-28.1684388665808,8.15894261951725,0.493844633443458,0.0992418877270591,"MO1"
"Rice.herb",-27.4104993515513,9.23746337878315,0.509131254871143,0.102889017074026,"MO1"
"Rice.herb",-25.3758789117656,7.32203907633484,0.506743620408175,0.102706655495596,"MO1"
"Rice.herb",-17.4740281921662,7.70500075223966,0.407302839351799,0.057347960217472,"MO2"
"Rice.herb",-11.92587391389,4.54310902354647,0.499022999457006,0.105322789692023,"MO2"
"Rice.herb",-26.8294991966929,6.80045762298593,0.50798876467463,0.112799628681349,"MO2"
"Rice.herb",-25.2823784656372,7.2052324464432,0.527987316718995,0.0969265623062057,"MO2"
"Rice.herb",-22.215246672509,7.14663765392137,0.476647083725912,0.0938341658277274,"MO2"
"Rice.herb",-11.6120823527166,4.0488684940253,0.472587858981728,0.109057685783624,"MO3"
"Rice.herb",-30.6707320700529,12.5785149579255,0.481038555692774,0.0921993538620097,"MO3"
"Rice.herb",-14.2651088141977,10.6286741721735,0.519068942417716,0.102006669440676,"MO3"
"Rice.herb",-27.9887804801984,12.6703018825271,0.472737145350979,0.0854494324842009,"MO3"
"Rice.herb",-17.5276326575406,7.5048393150254,0.494930877156184,0.0938383844198277,"MO3"
"Rice.herb",-28.2533280514707,5.35349063367155,0.509260820882606,0.0992651263043549,"MC1"
"Rice.herb",-27.7419951360671,5.42929818409469,0.509429826105569,0.103416593664801,"MC1"
"Rice.herb",-28.2948236871511,3.74552040015769,0.515428102230111,0.104505182936206,"MC1"
"Rice.herb",-31.1378156919179,4.02060702256111,0.45988614425635,0.0877481393360892,"MC1"
"Rice.herb",-27.9928452322116,4.03757885262078,0.5195557985615,0.103098006064999,"MC1"
"Rice.herb",-27.3365085604412,6.90627979945694,0.5100701974429,0.100180386962928,"MC1"
"Rice.herb",-28.0551900667419,7.22644327141677,0.515659516925497,0.105358053284647,"MC1"
"Rice.herb",-20.2233563958029,8.01557944557719,0.516845695371533,0.105216765887633,"LO1"
"Rice.herb",-25.9034722873209,4.86813611940984,0.533474632248362,0.0958527820893819,"LO1"
"Rice.herb",-24.183614554139,6.15394123024378,0.495288764346285,0.11349323065342,"LO1"
"Rice.herb",-23.8521395655393,6.11089861534109,0.523512110400015,0.0984062195499367,"LO1"
"Rice.herb",-28.912048395159,6.37876676151076,0.555251437547132,0.0848241566260453,"LC1"
"Rice.herb",-28.9628170297146,6.83563206524992,0.506011373320087,0.109306502429503,"LC1"
"Rice.herb",-28.7129393147468,2.59651341894947,0.473782573256219,0.113684353560583,"MC2"
"Rice.herb",-30.4273041928588,8.83467789466317,0.493478751437139,0.112036472861314,"MC2"
"Rice.herb",-13.4320833129241,5.11588520296399,0.495807773595757,0.103303922102185,"MC2"
"Rice.herb",-24.4087665848008,5.94267593676913,0.497056896866891,0.10801271421187,"MC2"
"Rice.herb",-28.6718393337865,4.53164870579239,0.535037670110535,0.0951198023532799,"MC2"
"Rice.herb",-28.2435951883369,5.6576048925807,0.523111735457838,0.0972980204969044,"MC2"
"Rice.herb",-24.841521624148,5.84387399574801,0.499091226894067,0.109309285490876,"MC3"
"Rice.herb",-26.9270982835349,6.87989552542115,0.519824925170739,0.0889191864478197,"MC3"
"Rice.herb",-27.2363552594272,5.46810629613257,0.492500745702328,0.112820181880751,"MC3"
"Rice.herb",-28.4934146172044,5.58071208042287,0.480135102047181,0.115596765081481,"MC3"
"Rice.herb",-24.6250426997013,7.82405022766142,0.492676955813365,0.107137071196524,"LO2"
"Rice.herb",-29.8050461264927,4.74958625821677,0.533615308717766,0.0943372698840332,"LO2"
"Rice.herb",-29.2969810430445,4.04251879918313,0.530424264043789,0.0966218496019018,"LO2"
"Rice.herb",-29.2924959978893,3.22548608395955,0.514082194991621,0.105379516266812,"LO3"
"Rice.herb",-29.1310522767481,4.62382516038699,0.495664676993863,0.114707982559631,"LO3"
"Rice.herb",-26.854854934487,2.65658542572056,0.506268050054089,0.107984638885665,"LO3"
"Rice.herb",-29.4492422466903,4.18323304631117,0.546931499646184,0.0930070325566311,"LC2"
"Rice.herb",-17.6416863024258,0.0950365306276102,0.495846597898852,0.112367125243507,"LC2"
"Rice.herb",-28.9811832861782,3.74243657870642,0.515540683491215,0.111904790910053,"LC2"
"Rice.herb",-29.1638047430496,5.45582792856881,0.717666012409192,0.12212121757382,"LC2"
"Rice.herb",-25.7589230436615,6.97932734801211,1.03178248829167,0.245107788315761,"LC2"
"Rice.herb",-28.8631226815856,8.67541304831173,0.508207394987753,0.0975066369261242,"SO1"
"Rice.herb",-28.074449823433,7.92659445507525,0.508332032400156,0.0942806757858462,"SO1"
"Rice.herb",-28.8773399444348,8.40469609339222,0.516711085777833,0.0972803279141954,"SO1"
"Rice.herb",-29.238241208706,8.76866867045312,0.517811371618061,0.092541461340309,"SO1"
"Rice.herb",-29.0052862153998,5.04428165025626,0.498504512017975,0.10722490530699,"LC3"
"Rice.herb",-29.0709728374364,5.41951047846092,0.491656534554984,0.109678974562691,"LC3"
"Rice.herb",-29.388187302676,5.27254488492367,0.494511938394777,0.110739771317681,"LC3"
"Rice.herb",-27.0624320674746,4.91620154851533,0.50736439482668,0.0950011519931712,"SC1"
"Rice.herb",-27.7488302008094,7.20258739163067,0.504488940534613,0.107626178215871,"SC1"
"Rice.herb",-29.856722076153,4.07597412288386,0.490621180517927,0.115175408062884,"LC3"
"Rice.herb",-31.0023762857661,7.11423398640017,0.550615098482382,0.089922025776299,"SC1"
"Rice.herb",-25.6439289547881,6.71161754259317,0.98547027911715,0.188071371424881,"SC1"
"Rice.herb",-28.438661863427,5.89013343948948,0.529793470768243,0.0911659090106825,"MO1"
"Rice.herb",-28.9076514574664,4.26598568683102,0.559717668402053,0.0798948646626886,"MC2"
"Rice.herb",-28.6619492466458,4.5156319852424,0.543893900145168,0.0873709105463689,"MC2"
"Rice.herb",-21.0082017666885,4.08722892236695,0.502592665832237,0.0819265531104072,"MC2"
"Rice.herb",-28.3801049306625,4.70498344372605,0.572542594698874,0.0753000261402731,"MC3"
"Rice.herb",-29.6135229655703,2.94810654719654,0.52529659827558,0.10126555425144,"MC3"
"Rice.herb",-28.571380771206,5.07471260169749,0.549776508770858,0.0824334689033958,"MC3"
"Rice.herb",-28.823264417431,3.61664154799947,0.567111675984315,0.0799924100500475,"MC3"
"Rice.herb",-27.8686902847476,2.84171528425178,0.519807225765098,0.0830303240025749,"MC3"
"Rice.herb",-29.162361855853,4.85662551705897,0.576462796764202,0.0754472811776953,"MC3"
"Rice.herb",-28.8256717848308,3.64707627199557,0.576490679497624,0.0752644719294051,"MC1"
"Rice.herb",-28.7185324512295,4.95049594804234,0.55606841731386,0.0818463164637935,"MC1"
"Rice.herb",-23.7181743047843,6.57646213419377,0.508596830821912,0.109365545786885,"MO3"
"Rice.herb",-24.5872959738606,10.2558148958122,0.492552130813294,0.116552892238541,"MO3"
"Rice.herb",-28.4005802251081,4.25390453310784,0.540157470900505,0.0969006891455518,"MC1"
"Rice.herb",-28.5331488425086,3.98747291824946,0.543914662276666,0.0547807721531671,"MC1"
"Rice.herb",-20.0646995536878,3.51505067428251,0.526341232385357,0.0989412038546365,"MC1"
"Rice.herb",-28.7413866025895,2.96256168285251,0.526698498415358,0.0965596064511341,"MC1"
"Rice.herb",-28.437332642978,3.90904373084749,0.542266166198834,0.0888954914770031,"MC1"
"Rice.herb",-25.5644535187561,6.05960776286007,0.51307665539966,0.105721469734798,"MO3"
"Rice.herb",-23.1394130558373,5.96930907305794,0.515838523279158,0.104601692471278,"MO3"
"Rice.herb",-25.6689304736724,6.43274191342471,0.53069137009594,0.0919012758868081,"MO3"
"Rice.herb",-27.9562901926949,5.29155203592994,0.553324607524869,0.0865633878031312,"MO3"
"Rice.herb",-13.0765542487159,3.56861997022053,0.544171065524097,0.0692341532741047,"MO3"
"Rice.herb",-30.0338299676317,7.44859867991985,0.484163901051922,0.112275092796132,"MO3"
"Rice.herb",-11.967159273094,4.6709862073024,0.526782235857672,0.0969128683179217,"MO3"
"Rice.herb",-23.7673120741687,5.32206665217975,0.506166124204092,0.111040412558024,"MO3"
"Rice.herb",-25.555491054384,6.49830549203444,0.567044807612127,0.0842647566107082,"MO3"
"Rice.herb",-24.7180191111421,5.42831341690384,0.51801543255389,0.103332478033649,"LO1"
"Rice.herb",-19.4333665845094,7.15630407460805,0.46656533425691,0.112637029621216,"LO1"
"Rice.herb",-25.9542230675508,7.04420341571616,0.51116640923021,0.108757249962523,"MO2"
"Rice.herb",-27.7274646443589,6.56300405734017,0.520748350277407,0.0811496375169349,"MO2"
"Rice.herb",-26.3697153073524,7.51264972115801,0.526837732611286,0.0906956863184844,"MO2"
"Rice.herb",-28.5586183428946,6.96609045922996,0.542500912799326,0.0825633312756802,"MO2"
"Rice.herb",-26.5795545909642,8.40367543071251,0.525535330580345,0.0970942205146412,"MO2"
"Rice.herb",-29.3091084047619,7.44622723088975,0.467239563379898,0.117277213903952,"MO2"
"Rice.herb",-20.0822880064912,4.32222735123678,0.491990592996169,0.086432656451552,"LO1"
"Rice.herb",-25.6070056472475,5.39190459496129,0.536559905072642,0.0951296238879182,"LO1"
"Rice.herb",-25.8353722560574,5.60230032209301,0.531328356400817,0.0945312197181476,"LO1"
"Rice.herb",-24.141630587046,5.94567527302009,0.531146900505272,0.0983663015665623,"LO1"
"Rice.herb",-28.8280374403767,4.75704810622213,0.534088352445059,0.0867690271820589,"SO1"
"Rice.herb",-28.8648068230124,5.64212670836529,0.557931289217615,0.084901889667729,"SO1"
"Rice.herb",-28.8527266218294,4.83627125286186,0.554628676339492,0.0850413092525799,"LO3"
"Rice.herb",-28.2860412071924,4.67328759240016,0.514819943321157,0.106614340044898,"LO3"
"Rice.herb",-27.9686910196864,5.32412184715244,0.533984064708876,0.0933431507995609,"LO3"
"Rice.herb",-28.9965288045919,2.66023901413281,0.502634669878439,0.109129561675519,"LC2"
"Rice.herb",-28.48515343793,5.15979349282705,0.892499833865851,0.152015879521821,"LC2"
"Rice.herb",-28.394375424854,3.8387983740512,0.525435801328085,0.0970038399990406,"LC2"
"Rice.herb",-28.8647428868485,4.38850526048465,0.549526895071827,0.0876382559742613,"SO1"
"Rice.herb",-24.8842398570608,3.49648950849614,0.507370691854176,0.106469502956839,"SO1"
"Rice.herb",-27.7272105724467,5.5693366363163,0.543709654160729,0.0906205967707229,"SO1"
"Rice.herb",-28.5384861107292,2.85658168582349,0.506119041114535,0.108184125716944,"LC3"
"Rice.herb",-28.8234216217913,3.4861268771909,0.51944019624164,0.087488649202815,"LC3"
"Rice.herb",-28.0063713907065,3.98810499341379,0.506031249552268,0.101980274490101,"LC3"
"Rice.herb",-28.1182974766252,3.05669954279568,0.490335169001522,0.108768516177558,"LC3"
"Rice.herb",-28.6963499257487,3.79273986172788,0.525123555381224,0.0914430915002064,"LC3"
"Rice.herb",-27.7995231895655,3.14675865905053,0.490797491414653,0.105720205943492,"LC3"
"Rice.herb",-28.9525983604815,3.28147190297534,0.547547401396523,0.0851048913083589,"LC3"
"Rice.herb",-28.6520992748887,4.2040625479633,0.516821531864517,0.0900724490314293,"LC3"
"Rice.herb",-28.6197351419047,5.47713460465727,0.483868365853554,0.0985030652126836,"LC3"
"Rice.herb",-28.4751923006499,4.59871208371803,0.522760178124158,0.0886499697215495,"LO2"
"Rice.herb",-28.4031362761301,5.25324441246629,0.518018968565746,0.0922261171668466,"LO2"
"Rice.herb",-28.5609255448434,4.50414529990592,0.51166265862409,0.093141385906192,"LO2"
"Rice.herb",-28.6473123191122,4.02131260860812,0.523827106288943,0.0864489164586033,"LO2"
"Rice.herb",-27.9308142347949,4.62450858209717,0.499148290649752,0.10346422191061,"LO2"
"Rice.herb",-28.3354294940081,5.30304448615509,0.498209303667385,0.106190773987894,"LO2"
"Rice.herb",-27.8349530369245,3.97054809931621,0.502497884943058,0.104664349920331,"LC1"
"Rice.herb",-27.6077492387108,3.91964646335595,0.505737470481263,0.0866454007646663,"LC1"
"Rice.herb",-28.1655987000185,2.62972845611536,0.516806653077811,0.0952117628110573,"LC1"
"Rice.herb",-27.7733859460187,2.92171488835945,0.514325199461731,0.0973879053531226,"LC1"
"Rice.herb",-28.3111065003482,3.30218512653015,0.498585933148254,0.100662560545333,"LC1"
"Rice.herb",-27.3417622159953,2.86965862859672,0.50692953182761,0.0986068080595335,"LC1"
"Rice.herb",-27.1335766717793,3.3151767763289,0.500820725433933,0.105011737187111,"LC1"
"Rice.herb",-30.2607787337025,7.53994467570897,0.436201024736881,0.109135592773646,"SC1"
"Rice.herb",-29.2439489374378,4.86806136586246,0.534000938705781,0.0893123902311044,"SC1"
"Rice.herb",-29.4328559050449,5.20208242194035,0.546410469989117,0.084229581161393,"SC1"
"Rice.herb",-29.3245614254862,5.32209259513484,0.517064507529052,0.0971572191573805,"SC1"
"Rice.herb",-28.9399596149085,5.8344176400878,0.523589332121706,0.0936827820689144,"SC1"
"Rice.herb",-28.6216693470345,6.13757201434498,0.531210160272067,0.0920967455285295,"SC1"
"Rice.herb",-27.5394470066639,6.90649231144397,0.509683892932535,0.0881004274959751,"MO2"
"Rice.herb",-25.7995147738498,6.7263462894337,0.495010122167002,0.106621579852627,"MO2"
"Rice.herb",-29.2811443165997,7.55587083056869,0.571085050097674,0.0927852132361596,"MO1"
"Rice.herb",-27.2738232801681,5.80337755990499,0.559448471732419,0.0873615978700489,"MO1"
"Rice.herb",-18.6539054165494,4.5189766573191,0.556131737874385,0.100572332767304,"MO1"
"Rice.herb",-25.047355389667,3.57690922616047,0.537606117885096,0.103585521081367,"MO1"
"Rice.herb",-27.2065021747764,6.71464651699687,0.397834318010037,0.0759365501038996,"MO2"
"Rice.herb",-26.3510938796502,4.41729420637188,0.528804027322432,0.103277230840054,"MO2"
"Rice.herb",-27.3650199459893,5.83915065064301,0.524857728651758,0.10210729569275,"MO2"
"Rice.herb",-27.4693090384738,6.34199070300907,0.527806917260208,0.0968626238382912,"MO2"
"Rice.herb",-26.4512512943243,6.49191557374507,0.522931103672598,0.103275369642138,"MO2"
"Rice.herb",-29.1033771247205,10.5638886688357,0.492149522297422,0.118465653359878,"MO2"
"Rice.herb",-21.2439417695311,6.38298831501013,0.54422919124677,0.0979693352725871,"MO3"
"Rice.herb",-21.5935222201151,5.31245690505241,0.519191989243902,0.094953344872969,"MO3"
"Rice.herb",-13.2669102930828,2.60077331057094,0.541909041370791,0.100034756089652,"MO3"
"Rice.herb",-11.4606398536529,6.08324686693104,0.502756344998854,0.110513586660403,"MO3"
"Rice.herb",-13.5648104783017,5.66974388232386,0.671561311921811,0.156182474268533,"MO3"
"Rice.herb",-29.7483842834049,6.56504722621776,0.557838935968034,0.0678868378957299,"MO3"
"Rice.herb",-29.0607299934036,4.80117658225217,0.549604639211259,0.0869408672047794,"MC1"
"Rice.herb",-32.5027785614809,5.5208908383161,0.507358731585413,0.10715315380189,"MC1"
"Rice.herb",-28.4147789366534,3.97840558167041,0.624898338160706,0.138593439355485,"MC1"
"Rice.herb",-30.0806688603208,6.29198435082178,0.542672679895009,0.0958111664196553,"MC1"
"Rice.herb",-12.2352353879716,3.62466158416048,0.507790960798379,0.108864681927831,"MC1"
"Rice.herb",-17.5199573722869,5.15157490965361,0.524714244759947,0.105969790576836,"MC1"
"Rice.herb",-30.0368356764278,4.71225387000631,0.529003190569536,0.0916354095196906,"MC2"
"Rice.herb",-29.187964749057,4.66739869060447,0.521400604800143,0.096817339210282,"MC2"
"Rice.herb",-29.0542051836334,3.79844952903407,0.45158412660996,0.086924069769815,"MC2"
"Rice.herb",-28.2473906052827,2.90234894804046,0.519202234996959,0.103036767124541,"MC2"
"Rice.herb",-27.4655082884654,3.36274812923955,0.347520828930425,0.0623162418200878,"MC2"
"Rice.herb",-29.3300496565486,7.11657709285338,0.572868610409713,0.0724761390985022,"MC3"
"Rice.herb",-28.9757902161039,5.86758217721875,0.52108131618946,0.0892414970545274,"MC3"
"Rice.herb",-28.3498755716629,4.10344045571728,0.531588591380383,0.0934872295562538,"MC3"
"Rice.herb",-29.9860615269355,3.82209567574963,0.533598361735971,0.0958651124007354,"MC3"
"Rice.herb",-28.4181703318736,3.03524792204187,0.527214379193378,0.0943757510030971,"MC3"
"Rice.herb",-23.8449502311682,4.67291814107283,0.531832846246192,0.094454689132772,"LO1"
"Rice.herb",-30.0388341804507,7.52880890906823,0.559688488069744,0.0780973821170095,"LO1"
"Rice.herb",-25.4526771471645,4.89942422984319,0.545269753827854,0.08898152839807,"LO1"
"Rice.herb",-29.5791590363829,7.32206209988332,0.562436997808487,0.0815289939178489,"LO1"
"Rice.herb",-29.8178763222533,0.627410003254498,0.490859847123366,0.119025391782104,"LO1"
"Rice.herb",-26.7480858717865,5.22384536575661,0.516831123709533,0.100655363223784,"LO1"
"Rice.herb",-25.841806266369,5.01344646956136,0.520615859546323,0.099121658021931,"LO1"
"Rice.herb",-29.9504951596979,5.27820914107679,0.562130272505107,0.0776606022692038,"LO2"
"Rice.herb",-28.827687427563,3.92980848871664,0.519229142095801,0.105483266430891,"LO2"
